experiment,shadow_condition,phase,round,agent,provider,temperature,base_name,termination_probability_specific_count,termination_probability_specific_present,termination_probability_specific_matches,expected_game_length_count,expected_game_length_present,expected_game_length_matches,future_payoff_calculation_count,future_payoff_calculation_present,future_payoff_calculation_matches,strategic_horizon_reasoning_count,strategic_horizon_reasoning_present,strategic_horizon_reasoning_matches,mentions_specific_shadow_value,specific_shadow_matches,refined_shadow_awareness_score,has_precise_shadow_awareness,strategic_vs_generic_future
experiment_20250910_074557,0.75,5,2,GPT5mini_T1_p5i3,GPT5,1.0,GPT5_T1,3,True,continuation prob; continuation prob; 75% chance the match end,0,False,,0,False,,0,False,,True,75%,3,True,True
experiment_20250910_074557,0.75,5,2,GPT5mini_T1_p5i7,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,True,0.75,0,False,False
experiment_20250910_074557,0.75,5,1,GPT5mini_T1_p5i4,GPT5,1.0,GPT5_T1,2,True,continuation prob; 75% chance of end,0,False,,1,True,"expected horizon and the opponent pool’s tendency toward defection, the safest, payoff",0,False,,True,75%; 0.75,3,True,True
experiment_20250910_074557,0.75,5,1,GPT5mini_T1_p5i5,GPT5,1.0,GPT5_T1,4,True,continuation prob; continuation prob; 75% chance the match end,0,False,,1,True,expected payoff,0,False,,True,75%; 75% chance the match ends after any round (so the probability to continue,5,True,True
experiment_20250910_074557,0.75,5,1,GPT5mini_T1_p5i4,GPT5,1.0,GPT5_T1,2,True,continuation prob; continuation prob,0,False,,0,False,,0,False,,True,75%; 0.75,2,True,True
experiment_20250910_074557,0.75,5,1,GPT5mini_T1_p5i6,GPT5,1.0,GPT5_T1,2,True,termination prob; 75% chance the game end,5,True,"expected horizon, the incentive to defect in the first round is strong: the immediate one-shot gain from defecting when the opponent cooperates is 5 (vs 3 for mutual cooperation). future punishment or cooperation matters little because additional rounds are unlikely (only ~0.333 expected extra rounds; average: after each round there's a 75% chance the game ends, so the probability of continuing is 0.25 and the expected number of rounds; horizon, the incentive to defect in the first round is strong: the immediate one-shot gain from defecting when the opponent cooperates is 5 (vs 3 for mutual cooperation). future punishment or cooperation matters little because additional rounds are unlikely (only ~0.333",2,True,expected number of rounds ≈ 1/(1−0.25) = 1.333. so most of the payoff; expected extra benefit from fostering cooperation is small and unlikely to outweigh the one-round temptation payoff,0,False,,True,75%,9,True,True
experiment_20250910_074557,0.75,5,1,GPT5mini_T1_p5i4,GPT5,1.0,GPT5_T1,4,True,continuation prob; 75% chance of end; 75% chance of ending after a round → only 25% chance to continue,0,False,,2,True,"expected number of rounds ≈ 1.33, so the immediate payoff; expected payoff",0,False,,True,75%; 75% chance of ending after a round → only 25% chance to continue,6,True,True
experiment_20250910_074557,0.75,5,1,GPT5mini_T1_p5i7,GPT5,1.0,GPT5_T1,4,True,continuation prob; continuation prob; 75% chance the match end,0,False,,0,False,,0,False,,True,75%,4,True,True
experiment_20250910_074557,0.75,5,1,GPT5mini_T1_p5i4,GPT5,1.0,GPT5_T1,1,True,continuation prob,0,False,,2,True,expected number of future rounds is small (continuation probability δ = 0.25). that makes the immediate payoff; expected payoff,0,False,,True,75%,3,True,True
experiment_20250910_074557,0.75,5,1,GPT5mini_T1_p5i8,GPT5,1.0,GPT5_T1,4,True,continuation prob; continuation prob; continuation prob,0,False,,1,True,expected payoff,0,False,,True,75%,5,True,True
experiment_20250910_074557,0.75,5,1,GPT5mini_T1_p5i6,GPT5,1.0,GPT5_T1,2,True,"75% chance the match end; shadow of the future (expected rounds ≈ 1.33), so punishment/reward from future",1,True,"expected rounds ≈ 1.33), so punishment/reward from future rounds",2,True,expected gain from trying to build mutual cooperation is outweighed by the immediate temptation payoff; expected payoff,0,False,,True,75%,5,True,True
experiment_20250910_074557,0.75,5,1,GPT5mini_T1_p5i5,GPT5,1.0,GPT5_T1,2,True,continuation prob; continuation prob,2,True,expected total rounds = 1/(1-0.75) = 4). future rounds; expected ~4 rounds,1,True,expected payoff,0,False,,True,75%; 0.75,5,True,True
experiment_20250910_074557,0.75,5,1,GPT5mini_T1_p5i7,GPT5,1.0,GPT5_T1,2,True,continuation prob; 75% chance the match end,1,True,expected number of rounds is short (~1.33 rounds,2,True,"expected number of rounds is short (~1.33 rounds), so the one-shot incentive (temptation payoff; expected horizon and the observed opponent behavior distribution, defecting maximizes expected payoff",0,False,,True,75%,5,True,True
experiment_20250910_074557,0.75,5,1,GPT5mini_T1_p5i5,GPT5,1.0,GPT5_T1,3,True,continuation prob; 75% chance of end; shadow of the future,0,False,,1,True,expected horizon the immediate payoff dominates. compare expected payoff,0,False,,True,75%,4,True,True
experiment_20250910_074557,0.75,5,1,GPT5mini_T1_p5i8,GPT5,1.0,GPT5_T1,3,True,continuation prob; probability is low (75% chance of end; 75% chance of end,3,True,expected game length ≈ 1.33 rounds; game length ≈ 1.33; long-run punishment (grim-style opponents) is small because the game,0,False,,0,False,,True,75%,6,True,True
experiment_20250910_074557,0.75,5,1,GPT5mini_T1_p5i6,GPT5,1.0,GPT5_T1,0,False,,0,False,,2,True,"expected number of rounds is 1/(0.75) = 1.33 — this is very short. future rewards are therefore weak relative to the immediate payoff; expected payoff 5p + 1(1−p) = 1 + 4p. if i play c i get 3p + 0(1−p) = 3p. the difference is (1 + 4p) − 3p = 1 + p, which is strictly positive for all p ∈ [0,1]. so, for the first move, d yields a higher expected immediate payoff",0,False,,True,75%; 0.75,2,True,False
experiment_20250910_074557,0.75,5,1,GPT5mini_T1_p5i7,GPT5,1.0,GPT5_T1,4,True,continuation prob; continuation prob; probability δ = 0.25 (75% chance the game end,0,False,,1,True,"expected payoff. if i instead defect now and then the match reverts to mutual defection, my payoff",0,False,,True,75%; 0.75; 0.75,5,True,True
experiment_20250910_074557,0.75,5,2,GPT5mini_T1_p5i6,GPT5,1.0,GPT5_T1,3,True,continuation prob; 75% chance of end; shadow of the future,0,False,,0,False,,0,False,,True,75%,3,True,True
experiment_20250910_074557,0.75,5,2,GPT5mini_T1_p5i7,GPT5,1.0,GPT5_T1,3,True,continuation prob; continuation prob; 75% chance the match end,1,True,expected future extra payoff from inducing cooperation = 2 × expected remaining rounds,2,True,"expected future extra payoff; expected horizon), the safe, payoff",0,False,,True,75%; 0.75,6,True,True
experiment_20250910_074557,0.75,5,1,GPT5mini_T1_p5i6,GPT5,1.0,GPT5_T1,2,True,continuation prob; 75% chance of end,0,False,,1,True,"expected future benefit of attempting to establish cooperation. also, starting with c risks being exploited by a defector (0 payoff) while starting with d guarantees at least the safer payoff",0,False,,True,75%,3,True,True
experiment_20250910_074557,0.75,5,1,GPT5mini_T1_p5i8,GPT5,1.0,GPT5_T1,0,False,,0,False,,2,True,expected payoff; total expected score,0,False,,True,0.75; 0.75; 0.75,2,True,False
experiment_20250910_074557,0.75,5,2,GPT5mini_T1_p5i7,GPT5,1.0,GPT5_T1,3,True,continuation prob; continuation prob; 75% chance the game end,2,True,expected number of future rounds is q/(1−q) = 0.25/0.75 ≈ 0.33 rounds; short-lived: there’s a 75% chance the game,1,True,expected number of future rounds is q/(1−q) = 0.25/0.75 ≈ 0.33 rounds. future payoff,0,False,,True,75%; 0.75,6,True,True
experiment_20250910_074608,0.25,1,1,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,3,True,continuation prob; probability each round is 0.75 (25% chance the game end; 25% chance the game end,0,False,,0,False,,0,False,,True,25%; 0.25; 0.25,3,True,True
experiment_20250910_074608,0.25,1,2,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,4,True,continuation prob; probability 0.75 (25% chance of end; 25% chance of end,0,False,,1,True,expected payoff,0,False,,True,25%; 0.25; 0.25,5,True,True
experiment_20250910_074608,0.25,1,3,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,1,True,continuation prob,0,False,,1,True,expected payoff,0,False,,True,0.25,2,True,True
experiment_20250910_074608,0.25,1,4,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,2,True,continuation prob; continuation prob,0,False,,1,True,expected total payoff,0,False,,True,0.25; 0.25,3,True,True
experiment_20250910_074608,0.25,1,1,GPT4.1mini_T1_p1i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,0,False,,True,25%,0,False,False
experiment_20250910_074608,0.25,1,2,GPT4.1mini_T1_p1i1,GPT4,1.0,GPT4_T1,1,True,25% chance of end,0,False,,0,False,,1,True,"since the game has a 25% chance of ending after each round, the game horizon is uncertain but likely short",True,25%,2,True,True
experiment_20250910_074608,0.25,1,3,GPT4.1mini_T1_p1i1,GPT4,1.0,GPT4_T1,2,True,"25% chance of end; 25% chance of ending after each round, maintaining cooperation ensures steady, reasonably high scores. defecting now might yield a short-term gain if the opponent continue",0,False,,0,False,,0,False,,True,"25%; 25% chance of ending after each round, maintaining cooperation ensures steady, reasonably high scores. defecting now might yield a short-term gain if the opponent continue",2,True,True
experiment_20250910_074608,0.25,1,4,GPT4.1mini_T1_p1i1,GPT4,1.0,GPT4_T1,1,True,25% chance to end,0,False,,0,False,,0,False,,True,25%,1,True,True
experiment_20250910_074608,0.25,1,5,GPT4.1mini_T1_p1i1,GPT4,1.0,GPT4_T1,1,True,25% chance to end,0,False,,1,True,expected cumulative payoff,0,False,,True,25%,2,True,True
experiment_20250910_074608,0.25,1,6,GPT4.1mini_T1_p1i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,1,True,"expected score in the near term, as defecting now would yield 5 points once but risk retaliation or loss of trust, reducing future payoff",0,False,,True,25%,1,True,False
experiment_20250910_074608,0.25,1,7,GPT4.1mini_T1_p1i1,GPT4,1.0,GPT4_T1,1,True,"probability that the game ends after each round is 25%, there may be roughly 4 rounds left on average, so maintaining cooperation tend",1,True,roughly 4 rounds,0,False,,0,False,,True,25%,2,True,True
experiment_20250910_074608,0.25,1,1,Gemini20Flash_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250910_074608,0.25,1,2,Gemini20Flash_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250910_074608,0.25,1,3,Gemini20Flash_T02_p1i1,Gemini,0.2,Gemini_T02,2,True,"25% chance of the game end; 25% chance of the game ending each round, the long run might not be that long. however, i will assume that the game will continue",1,True,"long run might not be that long. however, i will assume that the game",0,False,,0,False,,True,"25%; 25% chance of the game ending each round, the long run might not be that long. however, i will assume that the game will continue",3,True,True
experiment_20250910_074608,0.25,1,4,Gemini20Flash_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250910_074608,0.25,1,5,Gemini20Flash_T02_p1i1,Gemini,0.2,Gemini_T02,2,True,"probability of the game ending each round is 25%, there's a good chance the game will continue; 25%, there's a good chance the game will continue",0,False,,0,False,,0,False,,True,"25%; 25%, there's a good chance the game will continue",2,True,True
experiment_20250910_074608,0.25,1,1,Gemini20Flash_T07_p1i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250910_074608,0.25,1,2,Gemini20Flash_T07_p1i1,Gemini,0.7,Gemini_T07,2,True,probability of game ending:** the 25% chance of the game ending after each round influences the decision. if the game were to end; 25% chance of the game ending after each round influences the decision. if the game were to end,2,True,"short-term vs. long-term:** in a single-round prisoner's dilemma, defecting is the dominant strategy. however, in an iterated game; long-term:** in a single-round prisoner's dilemma, defecting is the dominant strategy. however, in an iterated game",0,False,,0,False,,True,25%,4,True,True
experiment_20250910_074608,0.25,1,3,Gemini20Flash_T07_p1i1,Gemini,0.7,Gemini_T07,2,True,25% chance the game end; 25% chance of the game end,0,False,,0,False,,0,False,,True,25%; 25%,2,True,True
experiment_20250910_074608,0.25,1,4,Gemini20Flash_T07_p1i1,Gemini,0.7,Gemini_T07,1,True,25% chance of the game end,1,True,long run. since there is a 25% chance of the game,0,False,,0,False,,True,25%,2,True,True
experiment_20250910_074608,0.25,1,1,Gemini20Flash_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,25% chance of the game end,0,False,,0,False,,0,False,,True,25%,1,True,True
experiment_20250910_074608,0.25,1,1,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,3,True,continuation prob; probability each round is 0.75 (25% chance the game end; 25% chance the game end,0,False,,0,False,,0,False,,True,25%; 0.25; 0.25,3,True,True
experiment_20250910_074608,0.25,1,2,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,4,True,continuation prob; probability 0.75 (25% chance of end; 25% chance of end,0,False,,1,True,expected payoff,0,False,,True,25%; 0.25; 0.25,5,True,True
experiment_20250910_074608,0.25,1,3,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,1,True,continuation prob,0,False,,1,True,expected payoff,0,False,,True,0.25,2,True,True
experiment_20250910_074608,0.25,1,4,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,2,True,continuation prob; continuation prob,0,False,,1,True,expected total payoff,0,False,,True,0.25; 0.25,3,True,True
experiment_20250910_074608,0.25,1,5,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,3,True,continuation prob; continuation prob; shadow of the future,2,True,expected total number of rounds remaining is high (expected additional rounds after this round = p/(1-p) = 0.75/0.25 = 3; including this move the expected total remaining rounds; expected 3 future rounds,1,True,expected payoff,0,False,,True,0.25,6,True,True
experiment_20250910_074608,0.25,1,6,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,2,True,continuation prob; discount factor,1,True,"expected remaining rounds after this one = 0.75/(1−0.75) = 3, and including the current round the expected total length from now is 1 + 3 = 4 rounds",2,True,"expected remaining rounds after this one = 0.75/(1−0.75) = 3, and including the current round the expected total length from now is 1 + 3 = 4 rounds. equivalently the discount factor for future payoff; expected remaining rounds. defecting risks triggering long punishments (or a cascade of defections) that reduce long‑run payoff",0,False,,False,,5,True,True
experiment_20250910_074608,0.25,1,7,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,2,True,continuation prob; discount factor,0,False,,0,False,,0,False,,True,0.25; 0.25,2,True,True
experiment_20250910_074608,0.25,1,1,GPT4.1mini_T1_p1i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,0,False,,True,25%,0,False,False
experiment_20250910_074608,0.25,1,2,GPT4.1mini_T1_p1i1,GPT4,1.0,GPT4_T1,1,True,25% chance of end,0,False,,0,False,,1,True,"since the game has a 25% chance of ending after each round, the game horizon is uncertain but likely short",True,25%,2,True,True
experiment_20250910_074608,0.25,1,3,GPT4.1mini_T1_p1i1,GPT4,1.0,GPT4_T1,2,True,"25% chance of end; 25% chance of ending after each round, maintaining cooperation ensures steady, reasonably high scores. defecting now might yield a short-term gain if the opponent continue",0,False,,0,False,,0,False,,True,"25%; 25% chance of ending after each round, maintaining cooperation ensures steady, reasonably high scores. defecting now might yield a short-term gain if the opponent continue",2,True,True
experiment_20250910_074608,0.25,1,4,GPT4.1mini_T1_p1i1,GPT4,1.0,GPT4_T1,1,True,25% chance to end,0,False,,0,False,,0,False,,True,25%,1,True,True
experiment_20250910_074608,0.25,1,5,GPT4.1mini_T1_p1i1,GPT4,1.0,GPT4_T1,1,True,25% chance to end,0,False,,1,True,expected cumulative payoff,0,False,,True,25%,2,True,True
experiment_20250910_074608,0.25,1,6,GPT4.1mini_T1_p1i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,1,True,"expected score in the near term, as defecting now would yield 5 points once but risk retaliation or loss of trust, reducing future payoff",0,False,,True,25%,1,True,False
experiment_20250910_074608,0.25,1,1,Gemini20Flash_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250910_074608,0.25,1,2,Gemini20Flash_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250910_074608,0.25,1,3,Gemini20Flash_T02_p1i1,Gemini,0.2,Gemini_T02,2,True,"25% chance of the game end; 25% chance of the game ending each round, the long run might not be that long. however, i will assume that the game will continue",1,True,"long run might not be that long. however, i will assume that the game",0,False,,0,False,,True,"25%; 25% chance of the game ending each round, the long run might not be that long. however, i will assume that the game will continue",3,True,True
experiment_20250910_074608,0.25,1,4,Gemini20Flash_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250910_074608,0.25,1,5,Gemini20Flash_T02_p1i1,Gemini,0.2,Gemini_T02,2,True,"probability of the game ending each round is 25%, there's a good chance the game will continue; 25%, there's a good chance the game will continue",0,False,,0,False,,0,False,,True,"25%; 25%, there's a good chance the game will continue",2,True,True
experiment_20250910_074608,0.25,1,6,Gemini20Flash_T02_p1i1,Gemini,0.2,Gemini_T02,2,True,"25% chance of ending after each round. this means there's a significant probability the game will continue for a while, but also a non-negligible chance it end; 25% chance of ending after each round. this means there's a significant probability the game will continue",0,False,,0,False,,0,False,,True,25%; 25% chance of ending after each round. this means there's a significant probability the game will continue,2,True,True
experiment_20250910_074608,0.25,1,7,Gemini20Flash_T02_p1i1,Gemini,0.2,Gemini_T02,2,True,"25% chance of the game end; 25% chance of the game ending after each round, there's a significant probability the game will continue",0,False,,0,False,,0,False,,True,"25%; 25% chance of the game ending after each round, there's a significant probability the game will continue",2,True,True
experiment_20250910_074608,0.25,1,8,Gemini20Flash_T02_p1i1,Gemini,0.2,Gemini_T02,1,True,25% chance of the game end,1,True,"long-term loss. maintaining cooperation will maximize my score in the long run, especially considering the 25% chance of the game",0,False,,0,False,,True,25%,2,True,True
experiment_20250910_074608,0.25,1,1,Gemini20Flash_T07_p1i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250910_074608,0.25,1,2,Gemini20Flash_T07_p1i1,Gemini,0.7,Gemini_T07,2,True,probability of game ending:** the 25% chance of the game ending after each round influences the decision. if the game were to end; 25% chance of the game ending after each round influences the decision. if the game were to end,2,True,"short-term vs. long-term:** in a single-round prisoner's dilemma, defecting is the dominant strategy. however, in an iterated game; long-term:** in a single-round prisoner's dilemma, defecting is the dominant strategy. however, in an iterated game",0,False,,0,False,,True,25%,4,True,True
experiment_20250910_074608,0.25,1,1,Gemini20Flash_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,25% chance of the game end,0,False,,0,False,,0,False,,True,25%,1,True,True
experiment_20250910_074608,0.25,1,2,Gemini20Flash_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,True,25%,0,False,False
experiment_20250910_074608,0.25,1,3,Gemini20Flash_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,25% chance of end,3,True,average game length is 4 rounds; game is the iterated prisoner's dilemma with a 25% chance of ending each round. this means the average game length is 4 rounds (1/0.25; longer the expected game,0,False,,0,False,,True,25%; 0.25,4,True,True
experiment_20250910_074608,0.25,1,4,Gemini20Flash_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,25% chance of the game end,1,True,long run. given the 25% chance of the game,0,False,,0,False,,True,25%,2,True,True
experiment_20250910_074608,0.25,1,5,Gemini20Flash_T12_p1i1,Gemini,1.2,Gemini_T12,2,True,"25% chance of the game ending after each round, maximizing my score relies on continuing to cooperate as long as the opponent does so. a single defection on my part would likely trigger a cascade of defections, resulting in lower overall scores for both of us, especially since the game could end; 25% chance of the game ending after each round, maximizing my score relies on continuing to cooperate as long as the opponent does so. a single defection on my part would likely trigger a cascade of defections, resulting in lower overall scores for both of us, especially since the game could end quickly. at this stage, the best course of action is to continue",1,True,"long as the opponent does so. a single defection on my part would likely trigger a cascade of defections, resulting in lower overall scores for both of us, especially since the game",0,False,,0,False,,True,"25%; 25% chance of the game ending after each round, maximizing my score relies on continuing to cooperate as long as the opponent does so. a single defection on my part would likely trigger a cascade of defections, resulting in lower overall scores for both of us, especially since the game could end quickly. at this stage, the best course of action is to continue",3,True,True
experiment_20250910_074608,0.25,1,1,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,3,True,continuation prob; probability each round is 0.75 (25% chance the game end; 25% chance the game end,0,False,,0,False,,0,False,,True,25%; 0.25; 0.25,3,True,True
experiment_20250910_074608,0.25,1,2,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,4,True,continuation prob; probability 0.75 (25% chance of end; 25% chance of end,0,False,,1,True,expected payoff,0,False,,True,25%; 0.25; 0.25,5,True,True
experiment_20250910_074608,0.25,1,3,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,1,True,continuation prob,0,False,,1,True,expected payoff,0,False,,True,0.25,2,True,True
experiment_20250910_074608,0.25,1,1,GPT4.1mini_T1_p1i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,0,False,,True,25%,0,False,False
experiment_20250910_074608,0.25,1,2,GPT4.1mini_T1_p1i1,GPT4,1.0,GPT4_T1,1,True,25% chance of end,0,False,,0,False,,1,True,"since the game has a 25% chance of ending after each round, the game horizon is uncertain but likely short",True,25%,2,True,True
experiment_20250910_074608,0.25,1,3,GPT4.1mini_T1_p1i1,GPT4,1.0,GPT4_T1,2,True,"25% chance of end; 25% chance of ending after each round, maintaining cooperation ensures steady, reasonably high scores. defecting now might yield a short-term gain if the opponent continue",0,False,,0,False,,0,False,,True,"25%; 25% chance of ending after each round, maintaining cooperation ensures steady, reasonably high scores. defecting now might yield a short-term gain if the opponent continue",2,True,True
experiment_20250910_074608,0.25,1,4,GPT4.1mini_T1_p1i1,GPT4,1.0,GPT4_T1,1,True,25% chance to end,0,False,,0,False,,0,False,,True,25%,1,True,True
experiment_20250910_074608,0.25,1,1,Gemini20Flash_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250910_074608,0.25,1,2,Gemini20Flash_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250910_074608,0.25,1,1,Gemini20Flash_T07_p1i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250910_074608,0.25,1,2,Gemini20Flash_T07_p1i1,Gemini,0.7,Gemini_T07,2,True,probability of game ending:** the 25% chance of the game ending after each round influences the decision. if the game were to end; 25% chance of the game ending after each round influences the decision. if the game were to end,2,True,"short-term vs. long-term:** in a single-round prisoner's dilemma, defecting is the dominant strategy. however, in an iterated game; long-term:** in a single-round prisoner's dilemma, defecting is the dominant strategy. however, in an iterated game",0,False,,0,False,,True,25%,4,True,True
experiment_20250910_074608,0.25,1,1,Gemini20Flash_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,25% chance of the game end,0,False,,0,False,,0,False,,True,25%,1,True,True
experiment_20250910_074608,0.25,1,2,Gemini20Flash_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,True,25%,0,False,False
experiment_20250910_074608,0.25,1,3,Gemini20Flash_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,25% chance of end,3,True,average game length is 4 rounds; game is the iterated prisoner's dilemma with a 25% chance of ending each round. this means the average game length is 4 rounds (1/0.25; longer the expected game,0,False,,0,False,,True,25%; 0.25,4,True,True
experiment_20250910_074608,0.25,1,4,Gemini20Flash_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,25% chance of the game end,1,True,long run. given the 25% chance of the game,0,False,,0,False,,True,25%,2,True,True
experiment_20250910_074608,0.25,1,1,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,3,True,continuation prob; probability each round is 0.75 (25% chance the game end; 25% chance the game end,0,False,,0,False,,0,False,,True,25%; 0.25; 0.25,3,True,True
experiment_20250910_074608,0.25,1,2,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,4,True,continuation prob; probability 0.75 (25% chance of end; 25% chance of end,0,False,,1,True,expected payoff,0,False,,True,25%; 0.25; 0.25,5,True,True
experiment_20250910_074608,0.25,1,3,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,1,True,continuation prob,0,False,,1,True,expected payoff,0,False,,True,0.25,2,True,True
experiment_20250910_074608,0.25,1,1,GPT4.1mini_T1_p1i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,0,False,,True,25%,0,False,False
experiment_20250910_074608,0.25,1,2,GPT4.1mini_T1_p1i1,GPT4,1.0,GPT4_T1,1,True,25% chance of end,0,False,,0,False,,1,True,"since the game has a 25% chance of ending after each round, the game horizon is uncertain but likely short",True,25%,2,True,True
experiment_20250910_074608,0.25,1,3,GPT4.1mini_T1_p1i1,GPT4,1.0,GPT4_T1,2,True,"25% chance of end; 25% chance of ending after each round, maintaining cooperation ensures steady, reasonably high scores. defecting now might yield a short-term gain if the opponent continue",0,False,,0,False,,0,False,,True,"25%; 25% chance of ending after each round, maintaining cooperation ensures steady, reasonably high scores. defecting now might yield a short-term gain if the opponent continue",2,True,True
experiment_20250910_074608,0.25,1,4,GPT4.1mini_T1_p1i1,GPT4,1.0,GPT4_T1,1,True,25% chance to end,0,False,,0,False,,0,False,,True,25%,1,True,True
experiment_20250910_074608,0.25,1,5,GPT4.1mini_T1_p1i1,GPT4,1.0,GPT4_T1,1,True,25% chance to end,0,False,,1,True,expected cumulative payoff,0,False,,True,25%,2,True,True
experiment_20250910_074608,0.25,1,6,GPT4.1mini_T1_p1i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,1,True,"expected score in the near term, as defecting now would yield 5 points once but risk retaliation or loss of trust, reducing future payoff",0,False,,True,25%,1,True,False
experiment_20250910_074608,0.25,1,7,GPT4.1mini_T1_p1i1,GPT4,1.0,GPT4_T1,1,True,"probability that the game ends after each round is 25%, there may be roughly 4 rounds left on average, so maintaining cooperation tend",1,True,roughly 4 rounds,0,False,,0,False,,True,25%,2,True,True
experiment_20250910_074608,0.25,1,8,GPT4.1mini_T1_p1i1,GPT4,1.0,GPT4_T1,1,True,"25% chance, so continue",0,False,,1,True,expected payoff,0,False,,True,"25%; 25% chance, so continue",2,True,True
experiment_20250910_074608,0.25,1,9,GPT4.1mini_T1_p1i1,GPT4,1.0,GPT4_T1,1,True,25% chance the game could end,1,True,"expected value per round. there is no indication the opponent is defecting or is likely to defect soon, as they have consistently cooperated. defecting now could yield a short-term gain of 5 points, but it risks breaking down trust and causing the opponent to retaliate with defections, leading to much lower payoffs in future rounds",1,True,"expected value per round. there is no indication the opponent is defecting or is likely to defect soon, as they have consistently cooperated. defecting now could yield a short-term gain of 5 points, but it risks breaking down trust and causing the opponent to retaliate with defections, leading to much lower payoff",0,False,,True,25%,3,True,True
experiment_20250910_074608,0.25,1,1,Gemini20Flash_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250910_074608,0.25,1,2,Gemini20Flash_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250910_074608,0.25,1,3,Gemini20Flash_T02_p1i1,Gemini,0.2,Gemini_T02,2,True,"25% chance of the game end; 25% chance of the game ending each round, the long run might not be that long. however, i will assume that the game will continue",1,True,"long run might not be that long. however, i will assume that the game",0,False,,0,False,,True,"25%; 25% chance of the game ending each round, the long run might not be that long. however, i will assume that the game will continue",3,True,True
experiment_20250910_074608,0.25,1,4,Gemini20Flash_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250910_074608,0.25,1,5,Gemini20Flash_T02_p1i1,Gemini,0.2,Gemini_T02,2,True,"probability of the game ending each round is 25%, there's a good chance the game will continue; 25%, there's a good chance the game will continue",0,False,,0,False,,0,False,,True,"25%; 25%, there's a good chance the game will continue",2,True,True
