experiment,shadow_condition,phase,round,agent,provider,temperature,base_name,explicit_history_keywords_count,explicit_history_keywords_present,explicit_history_keywords_keywords,opponent_behavior_tracking_count,opponent_behavior_tracking_present,opponent_behavior_tracking_keywords,reciprocity_concepts_count,reciprocity_concepts_present,reciprocity_concepts_keywords,trust_betrayal_count,trust_betrayal_present,trust_betrayal_keywords,pattern_recognition_count,pattern_recognition_present,pattern_recognition_keywords,history_awareness_score,has_history_awareness,is_first_round,first_round_no_history
experiment_20250828_102309,0.02,1,67,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,2,True,history; last round,0,False,,1,True,retaliate,2,True,trust; reliable,2,True,pattern; consistent,7,True,False,False
experiment_20250828_102309,0.02,1,68,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,history,0,False,,1,True,retaliate,0,False,,2,True,pattern; consistent,4,True,False,False
experiment_20250828_102309,0.02,1,69,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,3,True,history; last round; last move,0,False,,2,True,retaliate; respond to,0,False,,4,True,pattern; consistent; alternating; strategy seems,9,True,False,False
experiment_20250828_102309,0.02,1,70,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,2,True,opponent defected; the opponent has,1,True,retaliate,1,True,trust,2,True,pattern; strategy seems,6,True,False,False
experiment_20250828_102309,0.02,1,71,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,3,True,history; last move; before,0,False,,1,True,retaliate,1,True,trust,2,True,appears to be; strategy is,7,True,False,False
experiment_20250828_102309,0.02,1,72,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,4,True,history; previous round; last round; last move,0,False,,1,True,retaliate,1,True,trust,1,True,pattern,7,True,False,False
experiment_20250828_102309,0.02,1,73,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,2,True,last move; before,0,False,,2,True,retaliate; respond to,2,True,trust; betrayal,1,True,pattern,7,True,False,False
experiment_20250828_102309,0.02,1,74,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,history,1,True,the opponent has,0,False,,2,True,trust; established trust,2,True,consistent; strategy is,6,True,False,False
experiment_20250828_102309,0.02,1,75,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,before,1,True,the opponent has,1,True,retaliate,0,False,,3,True,pattern; consistent; appears to be,6,True,False,False
experiment_20250828_102309,0.02,1,76,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,history,1,True,the opponent has,1,True,retaliate,0,False,,1,True,pattern,4,True,False,False
experiment_20250828_102309,0.02,1,77,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,history,0,False,,1,True,retaliate,1,True,trust,4,True,pattern; consistent; always cooperates; appears to be,7,True,False,False
experiment_20250828_102309,0.02,1,78,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,history,1,True,the opponent has,1,True,retaliate,1,True,trust,2,True,pattern; consistent,6,True,False,False
experiment_20250828_102309,0.02,1,79,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,2,True,history; last move,1,True,the opponent has,3,True,retaliate; based on their; following their,0,False,,1,True,pattern,7,True,False,False
experiment_20250828_102309,0.02,1,80,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,2,True,history; before,1,True,the opponent has,1,True,retaliate,1,True,trust,2,True,pattern; consistent,7,True,False,False
experiment_20250828_102309,0.02,1,81,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,3,True,history; last round; last move,1,True,the opponent has,1,True,retaliate,1,True,trust,3,True,pattern; consistent; strategy is,9,True,False,False
experiment_20250828_102309,0.02,1,82,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,history,0,False,,0,False,,2,True,trust; established trust,1,True,alternating,4,True,False,False
experiment_20250828_102309,0.02,1,83,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,2,True,last round; before,0,False,,2,True,reciprocate; retaliate,1,True,trust,1,True,pattern,6,True,False,False
experiment_20250828_102309,0.02,1,1,GPT4o_T1_p1i1,GPT4,1.0,GPT4_T1,1,True,last move,1,True,opponent always,1,True,mirror,0,False,,2,True,always cooperates; always defects,5,True,True,True
experiment_20250828_102309,0.02,1,2,GPT4o_T1_p1i1,GPT4,1.0,GPT4_T1,2,True,history; last move,1,True,opponent cooperated,3,True,reciprocate; tit for tat; mirror,2,True,trust; reliable,2,True,pattern; strategy is,10,True,False,False
experiment_20250828_102309,0.02,1,3,GPT4o_T1_p1i1,GPT4,1.0,GPT4_T1,1,True,history,1,True,opponent defected,1,True,reciprocate,1,True,trust,0,False,,4,True,False,False
experiment_20250828_102309,0.02,1,4,GPT4o_T1_p1i1,GPT4,1.0,GPT4_T1,1,True,history,2,True,opponent cooperated; opponent defected,1,True,retaliate,2,True,trust; betrayal,3,True,pattern; consistent; alternating,9,True,False,False
experiment_20250828_102309,0.02,1,5,GPT4o_T1_p1i1,GPT4,1.0,GPT4_T1,1,True,history,3,True,opponent cooperated; opponent defected; they defected,0,False,,1,True,trust,2,True,pattern; consistent,7,True,False,False
experiment_20250828_102309,0.02,1,6,GPT4o_T1_p1i1,GPT4,1.0,GPT4_T1,2,True,history; last round,1,True,opponent defected,0,False,,2,True,trust; betrayal,0,False,,5,True,False,False
experiment_20250828_102309,0.02,1,7,GPT4o_T1_p1i1,GPT4,1.0,GPT4_T1,2,True,history; last move,3,True,opponent cooperated; opponent defected; the opponent has,1,True,based on their,0,False,,2,True,pattern; consistent,8,True,False,False
experiment_20250828_102309,0.02,1,8,GPT4o_T1_p1i1,GPT4,1.0,GPT4_T1,2,True,history; before,2,True,opponent cooperated; opponent defected,0,False,,0,False,,2,True,pattern; consistent,6,True,False,False
experiment_20250828_102309,0.02,1,9,GPT4o_T1_p1i1,GPT4,1.0,GPT4_T1,1,True,history,3,True,they cooperated; they defected; opponent tends,1,True,retaliate,0,False,,1,True,pattern,6,True,False,False
experiment_20250828_102309,0.02,1,10,GPT4o_T1_p1i1,GPT4,1.0,GPT4_T1,1,True,history,4,True,opponent cooperated; opponent defected; they defected; the opponent has,0,False,,0,False,,2,True,pattern; consistent,7,True,False,False
experiment_20250828_102309,0.02,1,11,GPT4o_T1_p1i1,GPT4,1.0,GPT4_T1,1,True,history,2,True,opponent cooperated; opponent defected,1,True,retaliate,0,False,,0,False,,4,True,False,False
experiment_20250828_102309,0.02,1,12,GPT4o_T1_p1i1,GPT4,1.0,GPT4_T1,2,True,history; previously,3,True,opponent cooperated; opponent defected; the opponent has,1,True,reciprocate,1,True,trust,1,True,pattern,8,True,False,False
experiment_20250828_102309,0.02,1,13,GPT4o_T1_p1i1,GPT4,1.0,GPT4_T1,1,True,history,2,True,opponent cooperated; opponent defected,1,True,reciprocate,0,False,,2,True,pattern; appears to be,6,True,False,False
experiment_20250828_102309,0.02,1,14,GPT4o_T1_p1i1,GPT4,1.0,GPT4_T1,1,True,history,2,True,opponent defected; opponent tends,0,False,,0,False,,2,True,pattern; consistent,5,True,False,False
experiment_20250828_102309,0.02,1,15,GPT4o_T1_p1i1,GPT4,1.0,GPT4_T1,1,True,history,3,True,opponent cooperated; opponent defected; the opponent has,1,True,reciprocate,1,True,trust,1,True,pattern,7,True,False,False
experiment_20250828_102309,0.02,1,16,GPT4o_T1_p1i1,GPT4,1.0,GPT4_T1,2,True,history; previous round,1,True,opponent defected,0,False,,1,True,trust,1,True,pattern,5,True,False,False
experiment_20250828_102309,0.02,1,17,GPT4o_T1_p1i1,GPT4,1.0,GPT4_T1,5,True,history; previous round; last round; last move; history shows,2,True,opponent cooperated; opponent defected,0,False,,2,True,trust; reliable,1,True,pattern,10,True,False,False
experiment_20250828_102309,0.02,1,18,GPT4o_T1_p1i1,GPT4,1.0,GPT4_T1,1,True,history,2,True,opponent cooperated; opponent defected,2,True,reciprocate; retaliate,0,False,,2,True,pattern; consistent,7,True,False,False
experiment_20250828_102309,0.02,1,19,GPT4o_T1_p1i1,GPT4,1.0,GPT4_T1,3,True,history; previous round; history shows,2,True,opponent cooperated; opponent defected,2,True,tit for tat; mirror,2,True,trust; betrayal,0,False,,9,True,False,False
experiment_20250828_102309,0.02,1,20,GPT4o_T1_p1i1,GPT4,1.0,GPT4_T1,1,True,history,2,True,opponent defected; opponent tends,0,False,,0,False,,1,True,pattern,4,True,False,False
experiment_20250828_102309,0.02,1,21,GPT4o_T1_p1i1,GPT4,1.0,GPT4_T1,1,True,history,1,True,opponent tends,0,False,,0,False,,2,True,pattern; consistent,4,True,False,False
experiment_20250828_102309,0.02,1,22,GPT4o_T1_p1i1,GPT4,1.0,GPT4_T1,1,True,history,1,True,they defected,1,True,mirror,0,False,,3,True,pattern; consistent; alternating,6,True,False,False
experiment_20250828_102309,0.02,1,23,GPT4o_T1_p1i1,GPT4,1.0,GPT4_T1,1,True,history,0,False,,1,True,respond to,0,False,,2,True,pattern; alternating,4,True,False,False
experiment_20250828_102309,0.02,1,24,GPT4o_T1_p1i1,GPT4,1.0,GPT4_T1,1,True,history,0,False,,0,False,,3,True,trust; betrayed; betrayal,2,True,pattern; consistent,6,True,False,False
experiment_20250828_102309,0.02,1,25,GPT4o_T1_p1i1,GPT4,1.0,GPT4_T1,2,True,history; previous round,0,False,,1,True,reciprocate,0,False,,3,True,pattern; consistent; strategy is,6,True,False,False
experiment_20250828_102309,0.02,1,26,GPT4o_T1_p1i1,GPT4,1.0,GPT4_T1,1,True,history,1,True,the opponent has,1,True,respond to,1,True,reliable,3,True,pattern; consistent; strategy is,7,True,False,False
experiment_20250828_102309,0.02,1,1,GPT5_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,1,True,reciprocate,0,False,,0,False,,1,True,True,True
experiment_20250828_102309,0.02,1,2,GPT5_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,2,True,reciprocate; mirror,0,False,,0,False,,2,True,False,False
experiment_20250828_102309,0.02,1,3,GPT5_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,1,True,reciprocate,0,False,,0,False,,1,True,False,False
experiment_20250828_102309,0.02,1,5,GPT5_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,1,True,consistent,1,True,False,False
experiment_20250828_102309,0.02,1,6,GPT5_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,1,True,pattern,1,True,False,False
experiment_20250828_102309,0.02,1,7,GPT5_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,1,True,they cooperated,0,False,,0,False,,0,False,,1,True,False,False
experiment_20250828_102309,0.02,1,9,GPT5_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,False,False
experiment_20250828_102309,0.02,1,12,GPT5_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,False,False
experiment_20250828_102309,0.02,1,15,GPT5_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,2,True,they defected; the opponent has,0,False,,0,False,,0,False,,2,True,False,False
experiment_20250828_102309,0.02,1,21,GPT5_T1_p1i1,GPT5,1.0,GPT5_T1,1,True,last move,0,False,,0,False,,0,False,,0,False,,1,True,False,False
experiment_20250828_102309,0.02,1,1,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,1,True,history,0,False,,1,True,reciprocate,1,True,trust,0,False,,3,True,True,True
experiment_20250828_102309,0.02,1,2,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,1,True,history,1,True,the opponent has,1,True,reciprocate,1,True,trust,1,True,pattern,5,True,False,False
experiment_20250828_102309,0.02,1,3,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,1,True,last move,1,True,the opponent has,2,True,retaliate; mirror,2,True,trust; established trust,3,True,pattern; consistent; always cooperates,9,True,False,False
experiment_20250828_102309,0.02,1,4,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,2,True,opponent defected; they defected,0,False,,2,True,trust; betrayal,1,True,pattern,5,True,False,False
experiment_20250828_102309,0.02,1,5,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,2,True,last round; last move,0,False,,2,True,reciprocate; retaliate,0,False,,2,True,pattern; consistent,6,True,False,False
experiment_20250828_102309,0.02,1,6,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,2,True,previous round; last round,1,True,the opponent has,1,True,retaliate,1,True,trust,3,True,pattern; appears to be; strategy is,8,True,False,False
experiment_20250828_102309,0.02,1,7,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,3,True,history; last move; history shows,1,True,they cooperated,2,True,retaliate; copy,1,True,trust,1,True,strategy is,8,True,False,False
experiment_20250828_102309,0.02,1,8,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,1,True,last move,1,True,they defected,1,True,retaliate,1,True,trust,3,True,pattern; consistent; strategy is,7,True,False,False
experiment_20250828_102309,0.02,1,9,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,3,True,history; previous round; last round,1,True,they defected,2,True,reciprocate; retaliate,2,True,trust; trustworthy,4,True,pattern; consistent; appears to be; strategy is,12,True,False,False
experiment_20250828_102309,0.02,1,10,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,1,True,the opponent has,2,True,retaliate; based on their,2,True,trust; betrayal,3,True,pattern; strategy seems; appears to be,8,True,False,False
experiment_20250828_102309,0.02,1,11,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,2,True,history; history shows,3,True,they cooperated; they defected; the opponent has,1,True,based on their,1,True,reliable,1,True,pattern,8,True,False,False
experiment_20250828_102309,0.02,1,12,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,1,True,history,2,True,they defected; the opponent has,0,False,,0,False,,3,True,pattern; consistent; strategy is,6,True,False,False
experiment_20250828_102309,0.02,1,13,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,3,True,history; last round; last move,2,True,they defected; the opponent has,1,True,reciprocate,1,True,trust,2,True,pattern; strategy is,9,True,False,False
experiment_20250828_102309,0.02,1,14,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,3,True,history; last round; last move,0,False,,1,True,reciprocate,0,False,,1,True,strategy is,5,True,False,False
experiment_20250828_102309,0.02,1,15,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,3,True,history; previous round; last round,2,True,opponent defected; the opponent has,0,False,,0,False,,1,True,pattern,6,True,False,False
experiment_20250828_102309,0.02,1,16,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,2,True,last round; last move,0,False,,2,True,respond to; based on their,3,True,trust; trustworthy; reliable,3,True,pattern; consistent; strategy is,10,True,False,False
experiment_20250828_102309,0.02,1,17,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,1,True,history,1,True,opponent defected,3,True,reciprocate; retaliate; following their,4,True,trust; betrayal; trustworthy; reliable,1,True,pattern,10,True,False,False
experiment_20250828_102309,0.02,1,18,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,2,True,history; last round,2,True,they defected; the opponent has,0,False,,1,True,betrayal,3,True,pattern; consistent; strategy is,8,True,False,False
experiment_20250828_102309,0.02,1,19,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,1,True,last round,0,False,,0,False,,2,True,trust; betrayal,2,True,pattern; strategy is,5,True,False,False
experiment_20250828_102309,0.02,1,20,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,3,True,history; last round; history shows,0,False,,0,False,,0,False,,3,True,pattern; consistent; strategy is,6,True,False,False
experiment_20250828_102309,0.02,1,21,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,4,True,history; last round; last move; history shows,1,True,they defected,1,True,retaliate,0,False,,2,True,pattern; consistent,8,True,False,False
experiment_20250828_102309,0.02,1,22,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,2,True,history; last round,2,True,opponent defected; the opponent has,1,True,following their,3,True,trust; betrayed; betrayal,2,True,pattern; consistent,10,True,False,False
experiment_20250828_102309,0.02,1,23,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,2,True,they defected; the opponent has,1,True,retaliate,1,True,trust,3,True,pattern; consistent; strategy is,7,True,False,False
experiment_20250828_102309,0.02,1,24,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,2,True,history; last round,2,True,they defected; the opponent has,0,False,,1,True,trust,3,True,pattern; consistent; strategy seems,8,True,False,False
experiment_20250828_102309,0.02,1,25,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,1,True,history,0,False,,1,True,mirror,2,True,trust; established trust,2,True,pattern; consistent,6,True,False,False
experiment_20250828_102309,0.02,1,26,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,3,True,history; previous round; last round,2,True,opponent defected; the opponent has,2,True,retaliate; based on their,0,False,,1,True,pattern,8,True,False,False
experiment_20250828_102309,0.02,1,27,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,2,True,history; last round,0,False,,1,True,retaliate,1,True,trust,2,True,consistent; strategy is,6,True,False,False
experiment_20250828_102309,0.02,1,28,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,4,True,history; previous round; last round; last move,2,True,they defected; the opponent has,1,True,retaliate,0,False,,4,True,pattern; consistent; appears to be; strategy is,11,True,False,False
experiment_20250828_102309,0.02,1,1,Gemini25Pro_T07_p1i1,Gemini,0.7,Gemini_T07,1,True,history,0,False,,1,True,retaliate,1,True,trust,1,True,strategy is,4,True,True,True
experiment_20250828_102309,0.02,1,1,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,history,0,False,,0,False,,1,True,trust,1,True,pattern,3,True,True,True
experiment_20250828_102309,0.02,1,2,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,2,True,history; last move,2,True,opponent cooperated; the opponent has,0,False,,0,False,,1,True,consistent,5,True,False,False
experiment_20250828_102309,0.02,1,3,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,history,1,True,the opponent has,0,False,,3,True,trust; trustworthy; established trust,1,True,consistent,6,True,False,False
experiment_20250828_102309,0.02,1,4,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,1,True,the opponent has,1,True,mirror,2,True,trust; established trust,1,True,consistent,5,True,False,False
experiment_20250828_102309,0.02,1,5,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,history,0,False,,2,True,reciprocate; mirror,1,True,trust,2,True,pattern; consistent,6,True,False,False
experiment_20250828_102309,0.02,1,6,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,2,True,trust; established trust,2,True,pattern; consistent,4,True,False,False
experiment_20250828_102309,0.02,1,7,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,2,True,trust; trustworthy,2,True,consistent; strategy is,4,True,False,False
experiment_20250828_102309,0.02,1,8,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,history,0,False,,2,True,retaliate; mirror,1,True,trust,3,True,pattern; consistent; strategy is,7,True,False,False
experiment_20250828_102309,0.02,1,9,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,1,True,they cooperated,1,True,retaliate,1,True,trust,2,True,pattern; strategy seems,5,True,False,False
experiment_20250828_102309,0.02,1,10,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,2,True,history; last round,2,True,opponent defected; they defected,0,False,,0,False,,2,True,pattern; strategy is,6,True,False,False
experiment_20250828_102309,0.02,1,11,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,2,True,reciprocate; retaliate,2,True,trust; betrayal,3,True,pattern; consistent; strategy is,7,True,False,False
experiment_20250828_102309,0.02,1,12,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,history,0,False,,1,True,retaliate,1,True,trust,1,True,pattern,4,True,False,False
experiment_20250828_102309,0.02,1,13,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,1,True,reciprocate,2,True,trust; established trust,2,True,pattern; strategy is,5,True,False,False
experiment_20250828_102309,0.02,1,14,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,history,2,True,opponent defected; they defected,2,True,reciprocate; retaliate,2,True,trust; reliable,2,True,alternating; strategy is,9,True,False,False
experiment_20250828_102309,0.02,1,15,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,last round,2,True,opponent defected; the opponent has,1,True,retaliate,0,False,,2,True,pattern; appears to be,6,True,False,False
experiment_20250828_102309,0.02,1,16,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,2,True,history; last round,1,True,the opponent has,2,True,reciprocate; retaliate,1,True,trust,2,True,pattern; strategy is,8,True,False,False
experiment_20250828_102309,0.02,1,17,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,history,2,True,they defected; the opponent has,2,True,retaliate; mirror,1,True,trust,3,True,pattern; consistent; appears to be,9,True,False,False
experiment_20250828_102309,0.02,1,18,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,2,True,history; last round,2,True,they cooperated; the opponent has,1,True,retaliate,1,True,trust,2,True,pattern; strategy is,8,True,False,False
experiment_20250828_102309,0.02,1,19,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,last round,1,True,the opponent has,2,True,retaliate; based on their,0,False,,2,True,pattern; consistent,6,True,False,False
experiment_20250828_102309,0.02,1,20,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,2,True,last round; last move,1,True,the opponent has,1,True,retaliate,1,True,trust,2,True,pattern; consistent,7,True,False,False
experiment_20250828_102309,0.02,1,21,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,last move,1,True,the opponent has,2,True,retaliate; based on their,0,False,,3,True,pattern; consistent; appears to be,7,True,False,False
experiment_20250828_102309,0.02,1,22,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,2,True,last round; before,0,False,,1,True,retaliate,2,True,trust; trustworthy,3,True,pattern; appears to be; strategy is,8,True,False,False
experiment_20250828_102309,0.02,1,23,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,last round,0,False,,1,True,retaliate,0,False,,2,True,pattern; strategy seems,4,True,False,False
experiment_20250828_102309,0.02,1,24,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,3,True,history; previous round; last move,1,True,the opponent has,2,True,retaliate; following their,0,False,,2,True,pattern; consistent,8,True,False,False
experiment_20250828_102309,0.02,1,25,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,last round,1,True,the opponent has,1,True,retaliate,0,False,,3,True,pattern; consistent; appears to be,6,True,False,False
experiment_20250828_102309,0.02,1,26,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,3,True,history; last round; before,1,True,opponent defected,1,True,retaliate,0,False,,2,True,pattern; strategy is,7,True,False,False
experiment_20250828_102309,0.02,1,27,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,2,True,history; last move,1,True,the opponent has,1,True,mirror,2,True,trust; established trust,2,True,pattern; consistent,8,True,False,False
experiment_20250828_102309,0.02,1,28,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,2,True,history; last move,1,True,the opponent has,2,True,retaliate; based on their,1,True,trust,1,True,pattern,7,True,False,False
experiment_20250828_102309,0.02,1,29,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,1,True,the opponent has,1,True,retaliate,1,True,trust,1,True,strategy is,4,True,False,False
experiment_20250828_102309,0.02,1,30,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,last round,1,True,opponent defected,1,True,retaliate,1,True,trust,1,True,appears to be,5,True,False,False
experiment_20250828_102309,0.02,1,31,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,1,True,retaliate,1,True,trust,2,True,pattern; appears to be,4,True,False,False
experiment_20250828_102309,0.02,1,32,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,2,True,history; last round,1,True,they defected,2,True,retaliate; based on their,0,False,,3,True,pattern; consistent; strategy is,8,True,False,False
experiment_20250828_102309,0.02,1,33,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,1,True,they defected,3,True,reciprocate; retaliate; based on their,0,False,,3,True,pattern; consistent; strategy is,7,True,False,False
experiment_20250828_102309,0.02,1,34,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,4,True,previous round; last round; last move; previously,2,True,they defected; the opponent has,2,True,retaliate; respond to,1,True,trust,3,True,pattern; consistent; strategy is,12,True,False,False
experiment_20250828_102309,0.02,1,35,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,2,True,history; last round,3,True,opponent cooperated; opponent defected; the opponent has,3,True,reciprocate; retaliate; copy,0,False,,3,True,pattern; consistent; strategy is,11,True,False,False
experiment_20250828_102309,0.02,1,36,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,3,True,history; last round; before,1,True,the opponent has,1,True,retaliate,2,True,trust; established trust,3,True,pattern; consistent; strategy is,10,True,False,False
experiment_20250828_102309,0.02,1,37,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,last move,0,False,,1,True,retaliate,1,True,trust,3,True,pattern; consistent; strategy is,6,True,False,False
experiment_20250828_102309,0.02,1,38,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,2,True,history; before,1,True,the opponent has,1,True,retaliate,1,True,trust,2,True,consistent; strategy seems,7,True,False,False
experiment_20250828_102309,0.02,1,39,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,3,True,history; previous round; last round,2,True,opponent defected; they defected,2,True,reciprocate; retaliate,0,False,,2,True,pattern; consistent,9,True,False,False
experiment_20250828_102309,0.02,1,40,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,2,True,history; last round,2,True,opponent defected; the opponent has,1,True,retaliate,0,False,,2,True,pattern; appears to be,7,True,False,False
experiment_20250828_102309,0.02,1,41,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,3,True,history; last move; history shows,0,False,,1,True,retaliate,1,True,trust,2,True,pattern; strategy is,7,True,False,False
experiment_20250828_102309,0.02,1,42,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,3,True,history; last round; last move,2,True,they defected; the opponent has,1,True,retaliate,0,False,,1,True,pattern,7,True,False,False
experiment_20250828_102309,0.02,1,43,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,2,True,history; last round,1,True,the opponent has,1,True,based on their,0,False,,2,True,pattern; consistent,6,True,False,False
experiment_20250828_102309,0.02,1,44,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,False,False
experiment_20250828_102309,0.02,1,45,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,2,True,last round; last move,1,True,they defected,2,True,reciprocate; retaliate,1,True,trust,3,True,pattern; strategy seems; appears to be,9,True,False,False
experiment_20250828_102309,0.02,1,46,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,2,True,opponent defected; the opponent has,1,True,retaliate,1,True,trust,2,True,pattern; appears to be,6,True,False,False
